tempo_arduino_micro_s,valor_ADC
500,11
1004,14
1504,20
2000,26
2508,33
3000,24
3508,12
4000,14
4504,12
5000,20
5500,14
6000,22
6500,14
7000,10
7500,15
8000,32
8500,51
9000,32
9500,12
10000,46
10508,95
11028,100
11608,55
12124,15
12652,18
13172,28
13700,24
14220,25
14748,18
15268,35
15788,30
16308,20
16828,13
17348,12
17868,13
18388,13
18908,15
19428,12
19948,16
20468,26
20988,29
21516,32
22036,36
22564,41
23084,44
23612,26
24132,20
24660,14
25180,44
25708,63
26228,28
26756,24
27276,38
27804,37
28324,36
28852,19
29372,12
29900,30
30420,20
30948,10
31468,18
31996,16
32520,16
33044,34
33564,53
34092,64
34612,48
35140,23
35660,27
36188,34
36708,42
37236,33
37756,28
38284,16
38804,14
39324,18
39844,19
40364,17
40884,13
41404,11
41924,16
42444,23
42964,12
43484,28
44004,21
44524,14
45044,11
45564,10
46092,11
46612,11
47140,11
47660,14
48188,22
48708,33
49236,33
49756,30
50284,23
50804,22
51332,15
51852,22
52380,37
52900,45
53428,31
53948,18
54476,11
54996,23
55524,32
56044,41
56572,39
57092,12
57620,33
58140,42
58668,36
59188,22
59716,17
60236,23
60764,32
61288,28
61812,21
62332,17
62860,22
63380,22
63900,19
64424,11
64940,15
65460,12
65980,13
66500,14
67020,12
67540,14
68060,17
68580,16
69100,14
69620,10
70140,10
70668,12
71188,10
71716,11
72236,13
72764,11
73284,10
73812,11
74332,12
74860,12
75380,11
75908,11
76432,11
76956,11
77476,14
78004,20
78524,29
79052,52
79576,62
80100,67
80620,41
81148,12
81668,18
82196,58
82716,82
83244,70
83764,59
84292,13
84812,36
85340,47
85860,47
86388,55
86912,42
87436,29
87956,83
88476,86
88996,51
89516,30
90040,32
90556,28
91076,13
91596,11
92116,13
92640,12
93156,11
93676,11
94196,10
94716,10
95244,13
95764,10
96292,17
96812,21
97340,12
97860,12
98388,11
98912,15
99436,21
99960,22
100484,18
101048,12
101632,20
102200,11
102784,9
103300,11
103880,12
104456,11
105024,17
105600,31
106168,58
106744,61
107312,20
107896,29
108464,56
109040,76
109624,91
110192,38
110776,15
111344,11
111928,17
112500,16
113080,16
113648,42
114224,54
114808,42
115376,14
115960,29
116528,21
117112,11
117684,14
118256,19
118840,16
119408,10
119992,11
120564,15
121144,15
121712,11
122296,13
122864,11
123444,21
124024,33
124592,26
125176,12
125744,19
126328,43
126896,43
127472,21
128056,11
128624,10
129200,10
129768,11
130344,12
130912,11
131496,11
132064,12
132640,12
133224,13
133792,17
134368,15
134936,14
135520,10
136088,11
136664,13
137240,16
137808,18
138392,21
138960,30
139544,63
140112,89
140696,73
141268,43
141840,16
142424,47
142992,95
143576,113
144196,64
144772,40
145344,26
145920,14
146504,12
147072,12
147656,15
148224,19
148808,14
149376,13
149952,13
150524,11
151096,12
151680,22
152248,24
152832,13
153404,16
153984,25
154552,24
155128,11
155712,17
156280,11
156864,16
157432,13
158016,15
158588,18
159168,17
159740,15
160316,12
160896,25
161464,31
162048,17
162616,13
163200,13
163768,26
164344,16
164928,11
165496,11
166072,13
166640,15
167224,17
167792,13
168368,20
168936,32
169504,27
170088,13
170656,14
171232,20
171800,55
172384,84
172952,106
173580,83
174156,39
174728,13
175304,36
175876,73
176456,95
177024,85
177608,81
178184,116
178804,68
179380,11
179952,12
180528,18
181096,15
181672,31
182244,42
182816,20
183400,14
183968,19
184552,24
185120,23
185704,11
186272,12
186848,11
187432,12
188000,11
188584,16
189156,19
189736,19
190308,10
190888,13
191456,11
192036,11
192616,11
193184,12
193768,11
194336,13
194920,19
195488,16
196064,11
196648,11
197216,11
197800,18
198368,12
198952,17
199524,26
200104,38
200672,35
201248,14
201832,29
202404,48
202984,57
203556,38
204136,19
204708,11
205284,38
205864,45
206432,37
207008,54
207576,80
208160,65
208728,20
209304,18
209872,16
210448,58
211032,111
211656,97
212232,29
212800,11
213384,10
213952,11
214528,17
215112,21
215680,13
216264,20
216832,16
217416,22
217988,32
218568,41
219144,31
219716,13
220296,10
220864,11
221448,10
222016,11
222600,9
223120,12
223696,25
224272,30
224840,26
225424,24
225992,24
226576,16
227144,23
227728,36
228300,22
228876,17
229456,14
230024,18
230608,11
231176,14
231760,17
232328,27
232912,23
233488,23
234056,13
234640,21
235208,29
235792,31
236364,22
236944,15
237512,14
238092,12
238672,27
239244,26
239824,29
240396,48
240976,42
241544,27
242128,14
242704,18
243276,33
243856,41
244424,58
245008,53
245580,23
246160,18
246736,74
247312,78
247896,63
248468,31
249048,13
249616,32
250200,62
250772,49
251348,26
251928,14
252500,11
253080,26
253652,35
254232,12
254804,25
255384,25
255956,11
256532,28
257112,54
257680,28
258264,13
258832,16
259408,11
259976,13
260560,12
261136,14
261704,12
262280,13
262848,12
263432,12
264000,24
264584,35
265152,18
265728,14
266312,22
266880,35
267464,81
268032,89
268616,49
269188,33
269768,117
270396,106
271016,55
271592,12
272164,15
272744,13
273312,15
273888,15
274472,14
275044,11
275624,13
276196,15
276776,15
277348,16
277928,11
278496,11
279072,10
279656,19
280228,26
280808,30
281376,29
281960,20
282528,13
283104,23
283688,24
284256,12
284840,14
285408,23
285992,23
286564,15
287144,14
287716,11
288292,28
288872,50
289440,43
290024,12
290592,32
291176,51
291748,31
292324,14
292904,22
293472,48
294056,49
294628,40
295208,45
295776,29
296360,16
296928,74
297508,96
298088,75
298660,50
299240,24
299812,13
300392,13
300964,20
301536,16
302120,14
302692,27
303272,14
303844,13
304424,11
305004,11
305584,32
306156,52
306732,56
307312,37
307884,12
308464,25
309036,39
309616,54
310188,65
310764,52
311344,26
311916,19
312496,42
313068,37
313648,20
314216,11
314800,12
315372,11
315948,13
316528,15
317100,11
317680,11
318260,14
318840,15
319412,19
319988,23
320572,42
321140,81
321720,42
322288,18
322872,11
323440,14
324024,21
324592,32
325172,15
325752,13
326324,13
326904,16
327476,22
328056,12
328624,12
329192,13
329776,14
330344,12
330920,26
331488,14
332072,12
332640,21
333224,12
333792,13
334360,18
334944,44
335512,49
336096,25
336664,46
337240,29
337808,11
338384,13
338968,11
339536,33
340120,56
340688,90
341272,84
341844,63
342424,25
342992,71
343572,115
344204,130
344824,125
345448,31
346020,18
346592,18
347176,22
347748,11
348328,19
348896,42
349480,57
350048,45
350632,39
351204,37
351780,14
352360,47
352932,90
353512,67
354084,49
354664,28
355232,11
355808,11
356392,14
356964,15
357544,14
358116,20
358696,20
359272,15
359856,13
360428,31
361000,35
361584,21
362156,14
362736,11
363308,14
363888,19
364460,18
365036,13
365616,14
366184,19
366768,11
367340,18
367920,11
368492,12
369072,19
369640,27
370216,22
370800,11
371372,11
371952,26
372524,35
373104,29
373676,18
374252,12
374832,15
375404,18
375984,26
376556,36
377136,41
377708,49
378288,43
378860,29
379436,11
380016,32
380588,59
381168,64
381740,39
382320,22
382900,29
383476,26
384056,12
384628,26
385208,32
385776,31
386360,42
386932,58
387512,92
388084,50
